Game_id,Score,Steps,Epsilon
501,1,39,0.49999999999999944
502,0,11,0.49899999999999944
503,0,32,0.49799999999999944
504,1,49,0.49699999999999944
505,1,191,0.49599999999999944
506,0,59,0.49499999999999944
507,1,44,0.49399999999999944
508,0,65,0.49299999999999944
509,0,109,0.49199999999999944
510,0,42,0.49099999999999944
511,0,262,0.48999999999999944
512,1,69,0.48899999999999944
513,0,53,0.48799999999999943
514,1,37,0.48699999999999943
515,0,37,0.48599999999999943
516,0,57,0.48499999999999943
517,0,17,0.48399999999999943
518,0,329,0.48299999999999943
519,0,20,0.48199999999999943
520,1,43,0.48099999999999943
521,0,21,0.4799999999999994
522,0,53,0.4789999999999994
523,0,27,0.4779999999999994
524,0,39,0.4769999999999994
525,1,25,0.4759999999999994
526,2,62,0.4749999999999994
527,0,10,0.4739999999999994
528,1,89,0.4729999999999994
529,1,45,0.4719999999999994
530,0,50,0.4709999999999994
531,0,46,0.4699999999999994
532,0,220,0.4689999999999994
533,1,22,0.4679999999999994
534,1,21,0.4669999999999994
535,0,24,0.4659999999999994
536,1,16,0.4649999999999994
537,1,12,0.4639999999999994
538,1,40,0.4629999999999994
539,2,95,0.4619999999999994
540,1,55,0.4609999999999994
541,0,125,0.4599999999999994
542,1,76,0.4589999999999994
543,3,89,0.4579999999999994
544,0,97,0.4569999999999994
545,0,45,0.4559999999999994
546,1,117,0.4549999999999994
547,0,19,0.4539999999999994
548,2,49,0.4529999999999994
549,0,24,0.4519999999999994
550,1,49,0.4509999999999994
551,1,58,0.4499999999999994
552,1,18,0.4489999999999994
553,0,104,0.4479999999999994
554,1,300,0.4469999999999994
555,1,20,0.4459999999999994
556,1,34,0.4449999999999994
557,1,28,0.4439999999999994
558,1,109,0.4429999999999994
559,1,177,0.4419999999999994
560,0,55,0.4409999999999994
561,1,43,0.4399999999999994
562,0,60,0.4389999999999994
563,1,32,0.4379999999999994
564,0,66,0.4369999999999994
565,0,401,0.4359999999999994
566,2,70,0.4349999999999994
567,0,28,0.4339999999999994
568,1,29,0.4329999999999994
569,1,42,0.4319999999999994
570,0,33,0.4309999999999994
571,2,345,0.4299999999999994
572,1,180,0.4289999999999994
573,0,145,0.4279999999999994
574,0,49,0.4269999999999994
575,0,37,0.4259999999999994
576,0,27,0.4249999999999994
577,0,47,0.4239999999999994
578,1,52,0.4229999999999994
579,0,31,0.4219999999999994
580,0,90,0.4209999999999994
581,0,151,0.4199999999999994
582,0,303,0.4189999999999994
583,0,20,0.41799999999999937
584,1,47,0.41699999999999937
585,0,41,0.41599999999999937
586,0,66,0.41499999999999937
587,0,22,0.41399999999999937
588,0,42,0.41299999999999937
589,0,30,0.41199999999999937
590,1,99,0.41099999999999937
591,0,45,0.40999999999999936
592,1,75,0.40899999999999936
593,1,50,0.40799999999999936
594,1,25,0.40699999999999936
595,1,79,0.40599999999999936
596,1,53,0.40499999999999936
597,0,21,0.40399999999999936
598,0,27,0.40299999999999936
599,0,73,0.40199999999999936
600,1,126,0.40099999999999936
601,0,54,0.39999999999999936
602,0,11,0.39899999999999936
603,0,50,0.39799999999999935
604,0,62,0.39699999999999935
605,1,15,0.39599999999999935
606,1,39,0.39499999999999935
607,0,59,0.39399999999999935
608,0,388,0.39299999999999935
609,2,81,0.39199999999999935
610,0,56,0.39099999999999935
611,0,194,0.38999999999999935
612,1,15,0.38899999999999935
613,0,90,0.38799999999999935
614,0,39,0.38699999999999934
615,1,55,0.38599999999999934
616,0,176,0.38499999999999934
617,1,104,0.38399999999999934
618,0,39,0.38299999999999934
619,1,86,0.38199999999999934
620,1,70,0.38099999999999934
621,0,19,0.37999999999999934
622,1,113,0.37899999999999934
623,1,78,0.37799999999999934
624,1,37,0.37699999999999934
625,0,15,0.37599999999999933
626,0,19,0.37499999999999933
627,1,97,0.37399999999999933
628,0,610,0.37299999999999933
629,0,24,0.37199999999999933
630,1,43,0.37099999999999933
631,2,233,0.36999999999999933
632,0,29,0.36899999999999933
633,1,80,0.3679999999999993
634,0,57,0.3669999999999993
635,0,133,0.3659999999999993
636,1,41,0.3649999999999993
637,0,50,0.3639999999999993
638,2,125,0.3629999999999993
639,0,307,0.3619999999999993
640,0,21,0.3609999999999993
641,0,36,0.3599999999999993
642,1,20,0.3589999999999993
643,1,16,0.3579999999999993
644,0,16,0.3569999999999993
645,1,22,0.3559999999999993
646,1,39,0.3549999999999993
647,0,205,0.3539999999999993
648,1,87,0.3529999999999993
649,1,47,0.3519999999999993
650,2,28,0.3509999999999993
651,1,49,0.3499999999999993
652,0,29,0.3489999999999993
653,2,210,0.3479999999999993
654,0,95,0.3469999999999993
655,0,203,0.3459999999999993
656,0,186,0.3449999999999993
657,0,70,0.3439999999999993
658,0,15,0.3429999999999993
659,0,29,0.3419999999999993
660,1,23,0.3409999999999993
661,0,126,0.3399999999999993
662,1,123,0.3389999999999993
663,1,27,0.3379999999999993
664,1,86,0.3369999999999993
665,0,99,0.3359999999999993
666,0,50,0.3349999999999993
667,0,33,0.3339999999999993
668,1,76,0.3329999999999993
669,1,27,0.3319999999999993
670,0,34,0.3309999999999993
671,1,74,0.3299999999999993
672,0,69,0.3289999999999993
673,1,57,0.3279999999999993
674,1,44,0.3269999999999993
675,1,196,0.3259999999999993
676,1,41,0.3249999999999993
677,0,151,0.3239999999999993
678,0,22,0.3229999999999993
679,0,40,0.3219999999999993
680,2,93,0.3209999999999993
681,1,22,0.3199999999999993
682,0,57,0.3189999999999993
683,0,228,0.3179999999999993
684,1,41,0.3169999999999993
685,0,117,0.3159999999999993
686,0,17,0.3149999999999993
687,0,17,0.3139999999999993
688,1,34,0.3129999999999993
689,0,31,0.3119999999999993
690,1,65,0.3109999999999993
691,1,382,0.3099999999999993
692,0,18,0.3089999999999993
693,0,101,0.3079999999999993
694,0,114,0.3069999999999993
695,0,145,0.3059999999999993
696,1,18,0.30499999999999927
697,2,35,0.30399999999999927
698,0,228,0.30299999999999927
699,0,119,0.30199999999999927
700,0,82,0.30099999999999927
701,1,336,0.29999999999999927
702,0,71,0.29899999999999927
703,2,64,0.29799999999999927
704,1,136,0.29699999999999926
705,0,66,0.29599999999999926
706,1,35,0.29499999999999926
707,1,76,0.29399999999999926
708,2,137,0.29299999999999926
709,1,76,0.29199999999999926
710,1,28,0.29099999999999926
711,0,27,0.28999999999999926
712,0,57,0.28899999999999926
713,0,255,0.28799999999999926
714,1,29,0.28699999999999926
715,2,85,0.28599999999999925
716,0,101,0.28499999999999925
